instance_id,user_id,original email,revised email,gender,race,age,occupation,education
1307,8.0,"I thought you would like that. We've been working the homeboy language in the 
broker market all week. You diss'n me? I'll bust a cap in your ass.",I believe you would enjoy that. We have spent the whole week promoting homeboy lingo in the broker market. You criticize me? There will be a hat on your head when I kick your arse.,Woman,Asian,,Student,Prefer not to disclose
1269,8.0,how many ounces does that little runt bailey weigh?,Could you please tell me how many ounces Bailey weighs?,Woman,Asian,,Student,Prefer not to disclose
123,8.0,"Greg:
I went to the meeting to look at valuing some of the outstanding contracts.  It will take some time to make sure that we have the correct forward prices on some of these contracts.  I will report back to you soon how all that is going and prepare written summaries to you asap.  Hope this helps under these specific circumstances.
Regards,
Ben","Greg:
I arrived at the meeting in order to appraise some of the outstanding contracts. Making sure we have the accurate forward pricing for some of these contracts will take some time. I'll update you on how everything is progressing in the interim and get written reports ready for you as soon as I can. In these particular situations, I hope this is helpful.
Regards,
Ben",Woman,Asian,,Student,Prefer not to disclose
28,8.0,"In case you do not have my draft of the filing, here it is.",You can find my draft of the filing below if you are not already familiar with it.,Woman,Asian,,Student,Prefer not to disclose
879,8.0,"In response to your VM.  I am fine with the $1MM gty only covering financial 
transactions with ENA.  Thks","Regarding your voicemail, I would want to say that I am okay with the $1,000,000 guarantee just applying to business dealings with ENA. Thank you.",Woman,Asian,,Student,Prefer not to disclose
1128,9.0,"what happened to the avs?  are they going to shit their pants again this 
year?",Do you know what's going on with the AVs this year? ,Non-binary,White,,Student,College degree
1136,9.0,"Scott, what is our emissions strategy for these counterparties?
Regards
Delainey","Hi Scott,
 Would you be able to explain the emissions strategy to me? 
Regards,
Delainey",Non-binary,White,,Student,College degree
1169,9.0,"Sheila
Can take the current spreadsheet attached and add the origination prc 
resuslts under the proposed cash bonus categy.  The vp commercial page is the 
only relevant page.  Please send that back when your done.","Hi Sheila,
Thanks for your work so far on this. Can you update the attached spreadsheet on the vp commercial page to include the origination results under the 'proposed cash bonus' category?
I think we'll be good to go once that's done, so please send that back to me when you get a chance.",Non-binary,White,,Student,College degree
1057,9.0,"i can't open these dirty porn cartoons at work.  how is everything going?  i 
haven't heard from you in a while.  max and jen just bought a house from my 
brother.  what are you guys doing for xmas?  or chanuka?  lsu might end up 
playing florida in the sec championship.  look out.  let me know  how things 
are going.","Please don't send me these kinds of messages while I'm at work! I hope you're doing well, since we haven't spoken in a while. Max and Jen bought a house from my brother recenty. The SEC championship looks close! LSU and Florida might both make it. How were your holidays? ",Non-binary,White,,Student,College degree
566,9.0,"kIM PRINT THIS STUFF AND MAKE IT A HIGH PRIORITY FOR ME TODAY,.","Hi Kim,
Please print the attached files for me. I need them as soon as possible. Thank you for prioritizing this for me.",Non-binary,White,,Student,College degree
673,9.0,"Deb and I think of you guys from time to time.     I am looking for a new gig as well.    Enron Texas is having a great year again trading,  but I am somehow out of work (out of credit, at least).     Stay in touch and good luck.
JForney",Deb and I have been thinking of you! I'm also looking for a new job. Good luck in your search. I hope we can speak again soon.,Non-binary,White,,Student,College degree
746,9.0,"Lindsay, the attached content packet is hereby approved by me on behalf of the legal department, subject to the following:
(1)  This document -- the ""Tender Instruction Schedule"" -- is to go on the garden page
 
(2)  The attached gtc's are approved by me on behalf of the legal department, and are ready to upload.  I note that these gtc's have the general ""Collateral Arrangement"" provisions (Section 13) for EOL gtc's.  If credit approves certain counterparties for whom we do not need this Section 13, let me know if you need me to do anything re that.","Hi Lindsay,

I've approved the attached content on behalf of the legal team. 
Please make sure the ""Tender Instruction Schedule"" is uploaded to the garden page.

The gtc's are ready to upload. The general ""Collateral Arrangement"" provisions (Section 13) are included on each gtc. Please let me know if any counterparties that do not need Section 13 are approved. 

Thank you,
XXXXX",Non-binary,White,,Student,College degree
250,9.0,"This is absolutely the FINAL rewrite of this letter (just joking!)   Unless 
there are any further changes needed, I am proceeding with printing the 
letters for all 240 (or there about) employees.
Fran","Hello,
I've attached the latest revision of the letter to this email. This letter is about to go to print, so please let me know if there are any further changes as soon as possible.
Thanks,
Fran",Non-binary,White,,Student,College degree
87,9.0,"no dummy its next week, maybe we can see the tree in rockefeller center, im really psyched",The event at Rockefeller Center is next week. I'm excited to see the tree.,Non-binary,White,,Student,College degree
1348,9.0,Enbridge is going to send me an invoice tonight or tomorrow.  They have been sending us and invoice each month.  I'll get back to you.  I just know we owe money on this and I hope its not more than what we are making on the deal.,"Once I receive the invoice from Enbridge this month, I'll be able to give you more information about the payment we owe. I should receive it either today or tomorrow. ",Non-binary,White,,Student,College degree
124,10.0,"we might go get some food and spirits after work if you are interested.  i am 
going to butt-fuck mississippi for val's wedding.  i will be in town the rest 
of the month so i am ready to start tearing up houston again.  let me know if 
you are up for drinks after work.","Greetings,

We would like to invite you for some food and drinks after work. I would be going to Mississippi for Val's wedding invite. I'm going to be around town for the rest of the month. Please let me know if you're interested.

Cheers",Woman,Asian,,Employed,High school diploma or equivalent
1330,10.0,"Attached is the EWS Tax Group's analysis of California Assembly Bill No. 128 - the proposed ""excise tax"" on energy marketer's gross receipts on the sale of electricity in excess of a predetermined amount (initially set at $60/megawatt).  Please call me with any questions.  Best regards.  Steve.","Hi,

Please the following attached regarding the EWS Tax Group's analysis of California Assembly Bill No. 128.

Feel free to contact me with any inquires.

best regards,
Steve",Woman,Asian,,Employed,High school diploma or equivalent
